symbol,date,trade_id,verdict,violation_type,confidence,rationale,remark_draft
DOGEUSDT,2026-01-26,DOGEUSDT_00000679,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-26,DOGEUSDT_00001735,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-26,DOGEUSDT_00001846,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-26,DOGEUSDT_00001243,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-26,DOGEUSDT_00000211,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-26,DOGEUSDT_00001368,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-26,DOGEUSDT_00000174,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-26,DOGEUSDT_00000544,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-26,DOGEUSDT_00001187,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-26,DOGEUSDT_00000938,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-26,DOGEUSDT_00001350,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-26,DOGEUSDT_00000062,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-26,DOGEUSDT_00000450,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-26,DOGEUSDT_00001404,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-26,DOGEUSDT_00001595,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-26,DOGEUSDT_00000402,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00000380,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00001761,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00000274,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00000483,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00001829,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00000217,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00000378,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00001570,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00000896,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00000197,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00000640,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00001651,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00000297,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00000498,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00001788,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00001689,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00000071,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00001362,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00001182,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00001610,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00001676,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00000365,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00000436,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00000891,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00001749,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-27,DOGEUSDT_00001814,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00001137,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00000711,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00001719,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00000913,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00000435,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00001709,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00000495,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00000456,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00001591,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00001565,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00000500,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00001207,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00000422,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00000961,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00000821,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00000946,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00001759,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00001817,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00000910,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00000046,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00000793,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-28,DOGEUSDT_00000061,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00000198,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001743,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001587,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00000548,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001596,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001975,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00000931,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00000310,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00000923,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001397,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00000999,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00000488,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001834,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00000689,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001905,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00000687,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00000849,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001682,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001077,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00000028,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001496,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001086,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00000370,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001558,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001744,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001738,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00000564,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001780,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00000036,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-29,DOGEUSDT_00001512,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00001503,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00001206,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000360,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00001469,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000163,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000407,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000993,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000253,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000828,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000954,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00001785,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000241,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000266,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000972,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000995,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00001089,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000760,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000073,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000502,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00001903,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000204,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000815,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000751,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000001,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00001525,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000257,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000063,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000487,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000589,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000842,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000383,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000799,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00001987,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000131,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00001170,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000141,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00001756,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00001219,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000699,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00000077,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-30,DOGEUSDT_00001087,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001886,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000677,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001603,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001665,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001031,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001966,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000627,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001730,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000101,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000615,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001003,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001234,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000107,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000766,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001423,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000216,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001459,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000006,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000375,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000058,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001634,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000506,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000389,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000137,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000037,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000996,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001242,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001133,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000095,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001052,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000320,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000004,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001230,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001129,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001364,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000642,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001881,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000102,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001862,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000258,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001933,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000214,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001467,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000945,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000160,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001708,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000759,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001521,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001254,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001066,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001298,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001450,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001911,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000553,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001938,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000533,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000151,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000429,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000832,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00000671,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001255,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001452,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001991,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-01-31,DOGEUSDT_00001544,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00000686,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001934,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001325,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00000863,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001685,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00000524,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00000359,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001965,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001985,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00000271,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00000904,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001867,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00000386,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001679,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00000477,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001150,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001247,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001272,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001349,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001726,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001351,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00000352,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001267,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001958,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00000178,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001421,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001766,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00001787,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
DOGEUSDT,2026-02-01,DOGEUSDT_00000880,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
